분류,세분류,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,
국가,인도네시아,,30.4,25.6,20.6,20.9,19.1,10.5,,,2.5,,22.5,17.1,10.5,18.1,38.4,10.1,,,0.7,,,,,,21.7,,52.8,26.8,0.1,,,,,,29.5,,42.2,29,1.1,163,,,,,25.1,,54.2,25.3,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
국가,베트남,,22.6,20.9,10.7,13.7,41.4,12,,,2.7,,29.6,16.3,9.3,11.6,37.1,7.3,,,0.7,,,,,,15.8,,53.3,31.3,0.3,,,,,,16.1,,64.7,20.4,0.3,223,,,,,18.2,,56.5,28.9,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
국가,몽골,,20.5,29,13.9,14.1,23.2,12.8,,,1.1,,21.5,33.9,7.2,19.8,6.6,20,,,0.5,,,,,,10.7,,75.9,13,0.5,,,,,,4.2,,76.7,18.5,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
국가,기타,,27.6,40.7,11.3,12.1,13.1,10.2,,,2.1,,30.6,28,6.5,10.2,22.2,9.6,,,1.6,,,,,,17.8,,47.3,35.4,1.5,,,,,,29.3,,34.6,34.6,1.9,376,,,,,24.5,,44.2,33.5,0,538,,,,,22.5,,33.6,47.1,0.3,612,,,,,30.2,,49.9,22.3,0,401,,,,,30.1,,43.2,29,0.8,
성별,남성,,28,40.9,13.4,11.3,21.8,7.8,,,1.2,,27,36.9,13.3,10.4,25.1,8.5,,,1.5,,,,,,23.5,,46.9,30.9,0.7,,,,,,22.1,,48.3,31,0.6,3726,,,,,22.6,,46,33.2,0.5,3367,,,,,18.2,,36.3,48.1,0.3,3671,,,,,23.3,,49.1,29.6,0,3522,,,,,20.7,,46.5,36.5,0.1,
성별,여성,,51.1,20.2,14.3,13.9,7.4,10,,,0.6,,47,20,14.5,15.9,7.8,10.7,,,0.9,,,,,,8.7,,47.3,44.8,0.6,,,,,,7.3,,48.8,45.4,0.3,5418,,,,,7,,43.1,51.9,0.3,5697,,,,,8.5,,50.4,43.3,0.1,5476,,,,,10.3,,45.7,46.7,0.1,5556,,,,,10.3,,44.9,49,0.1,
연령,15세~19세,,32.2,3.6,1,31.4,3,53.5,,,3.2,,38.6,3.4,3.6,28.9,2.4,48.8,,,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
연령,20대,,63.8,12.5,0.8,11.9,6.5,11.7,,,0.7,,58.3,11.6,1,14.4,9.4,13.8,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
연령,30대,,41.6,29.6,12.5,11.8,16.1,9.6,,,0.8,,37.9,29,11.3,11.8,17.7,10,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
연령,40대,,31.5,35.6,25.2,12.9,18.6,6.6,,,0.8,,29.2,33.8,27.6,12.1,20.1,6.2,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
연령,50대,,27.8,38.3,27,13,15.1,4.9,,,0.4,,27.1,35.2,24,13.9,15.8,4.7,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
연령,60대 이상,,31.4,43.5,16.3,15.7,6,0.8,,,2.1,,29.4,42.3,20,17.1,7.6,2.1,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
연령,15~20세,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,,54,43.7,0.3,,,,,,2.2,,59.1,41.9,1,634,,,,,2.7,,52.6,48.1,1.6,561,,,,,3.6,,49,49.6,0.7,474,,,,,6.2,,58.7,38.9,0,576,,,,,4.7,,51.8,49,0.3,
연령,21~30세,,,,,,,,,,,,,,,,,,,,,,,,,,10.5,,34.3,56,0.5,,,,,,9.6,,35.3,55.9,0.3,3778,,,,,9.2,,35.4,57.2,0.1,4113,,,,,9.4,,55.7,37,0.2,3701,,,,,11.8,,38.9,50.8,0,3641,,,,,10.9,,37.6,55.2,0.1,
연령,31~40세,,,,,,,,,,,,,,,,,,,,,,,,,,18.7,,41.7,40.6,0.9,,,,,,16.9,,43.7,41.3,0.3,2271,,,,,17.5,,43.8,40.9,0.3,2526,,,,,13.6,,41.6,47.9,0.1,2481,,,,,18.4,,48.3,36.5,0.2,2503,,,,,17.5,,45.2,41.2,0.1,
연령,41~50세,,,,,,,,,,,,,,,,,,,,,,,,,,19,,54.9,27.1,0.7,,,,,,17.2,,55.5,28.4,0.7,1335,,,,,21,,53.4,27.9,0.5,1078,,,,,18.4,,28.8,55.6,0.4,1319,,,,,22.4,,51.3,29.3,0.1,1246,,,,,20.4,,53.3,30.4,0.4,
연령,51~60세,,,,,,,,,,,,,,,,,,,,,,,,,,14.8,,62.4,23.8,0.6,,,,,,14,,64.5,23.2,0.5,813,,,,,16.4,,59.3,25.1,0.3,576,,,,,20,,23.4,58.4,0,788,,,,,18.4,,58.8,25.6,0.1,806,,,,,17.3,,59.1,27.9,0.2,
연령,61세 이상,,,,,,,,,,,,,,,,,,,,,,,,,,9.9,,71.9,20.7,0.5,,,,,,9.2,,70.5,21.7,0.9,301,,,,,14.5,,60.6,25.7,0.9,190,,,,,15.2,,15.2,70.3,0,364,,,,,13.7,,66.3,22.3,0,273,,,,,14.1,,64.3,24.9,0,
연령,모름/무응답,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,19.5,,74.1,0,6.3,20,,,,,11.9,,34.2,53.9,0,19,,,,,16,,49.6,34.3,0,32,,,,,14.2,,59.2,35.6,0,
방한목적,여가/위락/휴식,,48.1,28.2,15.2,13.9,5.9,10.1,,,0.6,,46,26.4,15.1,15.5,5.7,11.4,,,1,,,,,,5.8,,50.7,44.9,0.5,,,,,,4.8,,53.5,43.5,0.2,5789,,,,,4.5,,50.2,47.8,0.2,6325,,,,,7.3,,47.6,47.9,0.2,6314,,,,,9.3,,50.9,42.5,0.1,6359,,,,,8.6,,50.1,46,0.1,
방한목적,친구/친지방문,,29.7,42.2,16.3,15.3,1.6,9.7,,,0.4,,27.1,45.4,18.1,18,1.5,9.5,,,0.1,,,,,,1.7,,70.6,28.3,0,,,,,,,,,,,595,,,,,1.1,,70.2,31.1,0,423,,,,,1.9,,29.3,69.5,0,516,,,,,1.8,,69.9,29.5,0,380,,,,,2.6,,67.3,32.8,0,
방한목적,사업/전문 활동,,8.8,6.8,1.7,2.8,81.5,1.4,,,1,,8,9.3,2.8,2,80.3,0.9,,,1.1,,,,,,77,,11.4,10.7,1.5,,,,,,77.2,,13,9.9,1,1077,,,,,79.8,,11.3,9.5,0.6,703,,,,,75.6,,10.2,15.3,0.6,918,,,,,75.3,,15.5,10.8,0,878,,,,,68.2,,18.8,13.8,0.4,
방한목적,교육,,47.9,12.3,2.3,5.4,31,4.7,,,6.9,,56.5,5.4,7.3,3.5,25.9,5.7,,,10.2,,,,,,33.1,,15.8,46.9,7.5,,,,,,32.6,,20.2,42.8,6,233,,,,,17.6,,15.6,65.9,4.1,168,,,,,9.1,,76,18.6,0,165,,,,,20.3,,18.8,62.2,0.7,188,,,,,26.9,,11.2,63.9,0.1,
방한목적,기타,,23.2,34.1,14.5,13.7,18.5,9,,,9.9,,22.5,31.6,25.3,6.6,18,9.8,,,4.9,,,,,,2.6,,72,22.9,4,,,,,,39.2,,41.5,4.9,14.4,30,,,,,16.5,,31.9,45,6.7,8,,,,,4,,38.4,61,0,3,,,,,0,,63.7,36.3,0,3,,,,,7.3,,84.6,8.1,0,
방한목적,"종교, 순례",,,,,,,,,,,,,,,,,,,,,,,,,,19,,38.9,42.4,2.4,,,,,,16.1,,34.6,39.7,15.1,42,,,,,9.5,,37.6,41.4,12.3,41,,,,,13.8,,43.2,53.6,0.5,66,,,,,11.9,,54.8,34.8,0,87,,,,,17.9,,35.1,49.3,0.5,
방한목적,뷰티/건강/치료,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,,,,,1.3,,56.9,42.4,0,58,,,,,4.5,,50.7,49.5,0,87,,,,,5.2,,52.4,43.2,0,98,,,,,8.1,,50.1,44.4,0,
방한목적,쇼핑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1253,,,,,3.2,,37.8,60.7,0,1339,,,,,5.2,,53.5,42.8,0,1077,,,,,7.6,,44.1,50.8,0.1,1084,,,,,6.3,,39.2,58.2,0,
방한횟수,1회,,42,30.1,15,14.6,12.5,9.7,,,1.1,,38.7,27.1,13.8,15,15.3,9.4,,,1.3,,,,,,12.8,,48.7,39,0.9,,,,,,11.8,,51.7,38,0.5,4770,,,,,11.7,,47.1,43.1,0.4,6051,,,,,11.6,,45.1,45.9,0.2,5555,,,,,14.5,,49.8,38.4,0.1,6513,,,,,12.8,,48.4,43.3,0.2,
방한횟수,2회,,41.4,27.2,14.2,12.2,12.5,9.7,,,0.7,,39.4,26.8,16.9,13.6,11.5,10.9,,,1.3,,,,,,12.4,,51,38,0.6,,,,,,12.7,,48.4,40.6,0.4,1613,,,,,12.6,,42.1,46.7,0.4,1152,,,,,9.6,,45.6,48.4,0.4,1486,,,,,14.4,,46.9,41.4,0,1139,,,,,16.1,,40.2,47.5,0,
방한횟수,3회,,46.6,23.5,13.8,10.7,12.3,8.3,,,0.7,,40.6,26.2,13.7,14.5,11.6,11.2,,,1.4,,,,,,13.8,,43.8,43.4,0.7,,,,,,13.8,,45.2,42.2,0.2,816,,,,,13.2,,43.2,46.4,0.3,550,,,,,12.3,,48.5,40.3,0.1,655,,,,,15.2,,42,44.6,0,534,,,,,18.1,,35.9,48.2,0.1,
방한횟수,4회 이상,,45.3,22.5,11,10.6,12.2,8.3,,,0.4,,41.6,23.6,12.1,11.2,14.9,9.2,,,0.7,,,,,,18.3,,42.6,40.6,0.4,,,,,,15.4,,44,42.1,0.5,1944,,,,,17.9,,39.7,44.4,0.3,1311,,,,,16.5,,44.1,40.8,0.2,1450,,,,,20.7,,39.2,41.7,0.1,891,,,,,20.5,,36.9,43.4,0.2,
여행형태,개별여행,,42.8,28.2,14.2,11.4,10.5,8,,,0.4,,40.1,27.2,13.8,12.9,12.3,9.3,,,0.5,,,,,,14,,45.1,41.9,0.3,,,,,,13.2,,45,42.9,0.2,6920,,,,,14.2,,42,45.6,0.2,5438,,,,,12,,48.5,41.8,0,5316,,,,,16.7,,42.3,43.1,0.1,5513,,,,,14.6,,39.4,48.7,0.1,
여행형태,단체여행,,29.9,33.1,15.8,22.3,27.7,14.6,,,3.1,,27.2,28.6,16.2,19.7,29.8,11.3,,,5.3,,,,,,19.3,,55.3,26.1,2.2,,,,,,17.2,,61.5,24.3,1.5,1524,,,,,13.6,,55.2,33.6,1.3,2793,,,,,14.6,,36.4,51.9,0.5,3156,,,,,16.1,,55.9,31.3,0.1,2877,,,,,15.6,,57.6,33.3,0.2,
여행형태,에어텔,,64.8,12.4,9.2,10,2.3,10.3,,,0.1,,55.1,13.6,12.7,13.2,5.5,12.5,,,0.1,,,,,,5.2,,45.1,50.8,0.2,,,,,,4.6,,52.4,43.8,0.1,699,,,,,4,,43.2,54.3,0,834,,,,,4,,53.3,43.9,0,674,,,,,3.4,,44.1,54.2,0,687,,,,,7,,43.9,53.3,0.2,
직업,"공무원, 군인",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438,,,,,18.4,,55.3,29.6,0.2,410,,,,,10.9,,37.2,55,0.5,520,,,,,16.8,,55.4,32.3,0,494,,,,,13.7,,55.4,37.1,0.4,
직업,"기업인, 경영직",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826,,,,,28.9,,41.8,32.3,0,699,,,,,25.8,,29.1,46.7,0.1,742,,,,,29.6,,44.5,28.3,0.1,704,,,,,29.6,,45.3,27.6,0.4,
직업,"사무,기술직",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1808,,,,,17.7,,37.6,45.9,0.4,1907,,,,,14.4,,47.7,40.3,0.2,2075,,,,,16.9,,42.2,43,0.1,2052,,,,,17.6,,37.2,47.9,0,
직업,"판매, 서비스직",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1117,,,,,14.3,,38.1,49.7,0.5,1122,,,,,16.6,,50.4,35.9,0.4,1153,,,,,19.9,,37.3,45,0,1213,,,,,15.5,,41,46.4,0.1,
직업,전문직,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795,,,,,17.3,,47.4,38.1,0.1,807,,,,,15.7,,37.9,47.8,0,719,,,,,18.5,,51.4,32.8,0.1,806,,,,,21.4,,47.3,36.5,0.3,
직업,생산/기능/노무,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340,,,,,23.1,,45.5,32.1,0,313,,,,,19.3,,37.5,47.2,0,353,,,,,29.5,,38.5,32.9,0,399,,,,,27,,43.2,33.9,0,
직업,자영업자,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1134,,,,,7.9,,54,40.1,0.4,927,,,,,7.8,,43.3,51.6,0,1025,,,,,9.8,,53.6,38.9,0,701,,,,,5.7,,55.6,44.3,0,
직업,학생,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1391,,,,,2.4,,41,58.5,0.8,1411,,,,,4,,57.7,41,0.3,1056,,,,,4.9,,47.6,50,0.1,1475,,,,,3.9,,44.4,56.6,0.1,
직업,주부,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504,,,,,2.9,,56.6,42.6,0,477,,,,,2.6,,40.1,59.9,0,459,,,,,3.4,,56.6,41.9,0.6,395,,,,,2,,65.9,37.7,0,
직업,은퇴자,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,,,,,4.1,,77.7,20.3,0,109,,,,,4.2,,20.7,78.9,0,244,,,,,10.7,,71.6,21,0,172,,,,,3.9,,76.1,29.3,0,
직업,무직,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163,,,,,2.5,,48.1,51,0,156,,,,,2,,50.9,47,0,180,,,,,2,,61.2,43.8,0,145,,,,,5.7,,52.6,41.9,0,
직업,기타,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492,,,,,11.6,,37.2,51.9,0.9,721,,,,,10.1,,46.2,45.7,0.3,569,,,,,16.4,,43.2,42.3,0.1,506,,,,,14.3,,41.8,47.2,0.3,
직업,무응답,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,6,,54.3,46.2,0,5,,,,,2.9,,26,71,0,50,,,,,3.9,,68,28.1,0,16,,,,,11.4,,22.8,69,0,
